normalisation_cts,signal_cts,normalised_cts,t (taus),T (temp),f_B (detuning),mw_pulse_duration,N (normalisation during p0 and p1),R (repetitions),P_cl_0,P_cl_1,phi (phase offset between pulses),P_cl
54512,35309,0.647729039,6.85E-07,27.19947815,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.006984138
55110,38544,0.699401319,7.83E-07,27.19810486,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007541295
54830,39009,0.711453736,8.03E-07,27.19813538,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.00767125
54603,35219,0.645001292,8.81E-07,27.20109558,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.006954726
54351,38054,0.700152814,9.79E-07,27.20066833,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007549398
54339,36922,0.679475248,1.08E-06,27.20280457,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007326442
55429,36861,0.665013015,1.10E-06,27.20256042,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007170503
54631,35743,0.654262364,1.18E-06,27.20146179,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007054584
55147,38537,0.698805153,1.49E-06,27.19914246,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007534867
54839,37551,0.684750021,2.00E-06,27.19685364,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007383317
54401,36597,0.67272675,2.72E-06,27.19618225,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007253676
55437,37029,0.667947531,3.68E-06,27.19721985,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007202144
55425,37097,0.669319034,4.99E-06,27.19728088,4261606.484,2.10E-07,53912.5,5000000,0.007770537,0.006079117,124,0.007216932
51278,29417,0.573676944,0,27.19618225,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.00586424
52038,30073,0.577904701,1.96E-08,27.19761658,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.005907457
52140,30137,0.578001618,3.92E-08,27.19664001,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.005908448
52939,30242,0.571261346,5.88E-08,27.19764709,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.005839548
52052,30100,0.578267992,7.83E-08,27.19895935,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.005911171
51588,29487,0.571586549,9.79E-08,27.20051575,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.005842872
51262,29837,0.582049191,1.18E-07,27.20191956,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.005949823
51453,29831,0.579771936,1.37E-07,27.20536804,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.005926545
51478,30327,0.589125574,1.76E-07,27.20533752,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006022159
51124,30087,0.588510394,1.96E-07,27.20610046,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006015871
51660,29935,0.579461992,2.15E-07,27.20423889,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.005923376
51311,30363,0.591744602,2.35E-07,27.20469666,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006048932
51894,30912,0.595675886,2.94E-07,27.20561218,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006089118
51028,30859,0.604746521,3.13E-07,27.20573425,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.00618184
51733,31572,0.610287547,3.92E-07,27.20753479,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006238481
52289,32042,0.61278677,4.11E-07,27.20539856,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006264029
53137,32834,0.617912292,4.31E-07,27.20298767,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006316423
50955,31997,0.627946377,4.90E-07,27.20219421,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006418993
51370,32110,0.625073135,5.88E-07,27.19969177,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006389623
52183,33489,0.641760826,6.85E-07,27.19923401,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006560208
52116,33709,0.646807253,7.83E-07,27.20082092,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006611793
51866,34598,0.667065263,8.03E-07,27.19725037,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006818875
50931,34535,0.678074419,8.81E-07,27.19487,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006931412
51922,35230,0.678517878,9.79E-07,27.19691467,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006935945
51845,36119,0.696672916,1.08E-06,27.19792175,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.00712153
52504,36390,0.6930902,1.10E-06,27.19676208,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.007084907
51217,35580,0.69469136,1.18E-06,27.19728088,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.007101274
52140,35674,0.684196532,1.49E-06,27.20002747,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006993994
52155,33977,0.651462138,2.00E-06,27.20118713,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006659376
52846,33418,0.632365882,2.72E-06,27.20018005,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006464171
50916,32693,0.642096937,3.68E-06,27.20179749,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006563643
52143,33430,0.641121626,4.99E-06,27.20191956,316745.797,2.09E-07,51111,5000000,0.007368329,0.005837308,344,0.006553673
48981,28312,0.578020155,0,27.19837952,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006161521
49096,27942,0.569130003,1.96E-08,27.19749451,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006066755
50046,28571,0.570894897,3.92E-08,27.20100403,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006085568
48395,28068,0.579977393,5.88E-08,27.19898987,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006182385
48503,28188,0.581160069,7.83E-08,27.19996643,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006194992
47783,28009,0.586170912,9.79E-08,27.20137024,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006248406
49174,28824,0.586163521,1.18E-07,27.2016449,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006248327
49842,29599,0.593856692,1.37E-07,27.20103455,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006330334
49163,30167,0.613611996,1.76E-07,27.20185852,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.00654092
49118,30865,0.628384829,1.96E-07,27.20213318,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006698394
48637,31204,0.641569316,2.15E-07,27.20277405,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006838936
48966,31747,0.648347974,2.35E-07,27.20271301,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006911195
49746,33758,0.678607464,2.94E-07,27.201828,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.007233752
48671,33573,0.689794898,3.13E-07,27.20027161,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.007353007
49153,34640,0.704738438,3.92E-07,27.20173645,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.0075123
48704,34110,0.700353324,4.11E-07,27.20323181,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.007465556
47927,33617,0.701421082,4.31E-07,27.2006073,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.007476938
50059,34843,0.696038842,4.90E-07,27.19877625,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.007419565
49751,33581,0.674981534,5.88E-07,27.19792175,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.007195101
48570,31408,0.646654427,6.85E-07,27.20002747,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006893142
48914,30058,0.614507198,7.83E-07,27.20033264,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006550462
48604,28926,0.595136344,8.03E-07,27.19996643,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006343975
49219,29184,0.59294188,8.81E-07,27.20170593,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006320583
48335,29407,0.608399808,9.79E-07,27.20066833,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006485359
49002,31739,0.647708416,1.08E-06,27.20014954,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006904377
49522,32286,0.651952803,1.10E-06,27.20140076,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006949621
48645,32611,0.670387626,1.18E-06,27.20094299,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.007146131
48478,32778,0.676141918,1.49E-06,27.20014954,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.00720747
49362,31350,0.63510406,2.00E-06,27.19902039,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006770019
49413,31746,0.642462611,2.72E-06,27.19841003,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006848459
48707,31085,0.638204098,3.68E-06,27.19816589,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006803064
49514,31861,0.643474698,4.99E-06,27.19981384,1110124.207,2.09E-07,53298.5,5000000,0.007731155,0.006024832,261,0.006859247
53200,37994,0.714173079,0,27.20118713,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007701357
54564,38930,0.713474214,1.96E-08,27.20103455,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007693821
54725,38937,0.711503088,3.92E-08,27.20014954,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007672565
52795,37186,0.704347134,5.88E-08,27.19877625,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007595398
55136,38453,0.697421074,7.83E-08,27.19819641,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.00752071
53117,36245,0.682361722,9.79E-08,27.20097351,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007358316
53680,35493,0.661196113,1.18E-07,27.2051239,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007130074
53538,33684,0.629160702,1.37E-07,27.20277405,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006784617
53815,32437,0.602750301,1.76E-07,27.20469666,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006499818
54132,31944,0.590113163,1.96E-07,27.20561218,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006363544
53234,31776,0.596911848,2.15E-07,27.20350647,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006436859
53570,32298,0.602912188,2.35E-07,27.20329285,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006501564
51955,34996,0.673583031,2.94E-07,27.20399475,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.00726365
53628,36762,0.685500264,3.13E-07,27.20188904,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007392161
54820,38544,0.703101158,3.92E-07,27.20350647,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007581962
53608,37326,0.696276784,4.11E-07,27.20188904,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.00750837
54424,36861,0.677293241,4.31E-07,27.20152283,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007303659
53990,33333,0.617392242,4.90E-07,27.19929504,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006657711
53323,33045,0.619713962,5.88E-07,27.1985321,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006682747
54867,38198,0.696192741,6.85E-07,27.19749451,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007507464
54004,35664,0.660395622,7.83E-07,27.19831848,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007121442
54746,35334,0.645417154,8.03E-07,27.19883728,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.00695992
54276,32636,0.6012972,8.81E-07,27.20079041,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006484148
53663,36029,0.671393812,9.79E-07,27.2000885,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007240042
53838,37036,0.687915742,1.08E-06,27.20271301,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007418208
53732,37333,0.694800258,1.10E-06,27.20140076,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007492448
54407,33324,0.612494826,1.18E-06,27.19798279,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006604899
51964,32669,0.628685355,1.49E-06,27.20207214,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006779491
54846,36874,0.672318995,2.00E-06,27.20072937,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007250019
53832,35853,0.666016638,2.72E-06,27.19914246,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007182057
52619,34473,0.655143678,3.68E-06,27.2023468,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.007064807
53697,34577,0.643928111,4.99E-06,27.20433044,2974403.776,2.09E-07,53918,5000000,0.007805193,0.00611724,252,0.006943863
52797,36267,0.686914146,0,27.20066833,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007142739
52792,36641,0.694063604,1.96E-08,27.20088196,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007217082
52587,35030,0.666134357,3.92E-08,27.19981384,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006926665
52296,34038,0.650872111,5.88E-08,27.19969177,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006767963
52609,33781,0.64211458,7.83E-08,27.19868469,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.0066769
52322,33551,0.641240895,9.79E-08,27.20140076,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006667815
52407,34745,0.662984073,1.18E-07,27.19902039,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006893907
52907,36608,0.691931248,1.37E-07,27.19798279,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007194909
51332,37006,0.72091496,1.76E-07,27.19898987,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.00749629
53495,38013,0.710589886,1.96E-07,27.20030212,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007388927
52099,36936,0.708958089,2.15E-07,27.19819641,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007371959
52158,35700,0.684458911,2.35E-07,27.19914246,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007117209
52507,33850,0.644676089,2.94E-07,27.19657898,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006703535
53273,35055,0.658025742,3.13E-07,27.19822693,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006842349
52740,37793,0.716590941,3.92E-07,27.19935608,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007451328
51976,36867,0.709308267,4.11E-07,27.19917297,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.0073756
52761,36775,0.697011173,4.31E-07,27.19953918,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007247731
52626,33811,0.642477214,4.90E-07,27.20036316,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006680671
52913,37335,0.705592334,5.88E-07,27.19935608,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007336961
52533,35119,0.668513238,6.85E-07,27.20033264,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006951401
52820,36926,0.699091375,7.83E-07,27.20109558,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007269362
52099,36728,0.704965711,8.03E-07,27.2028656,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007330445
52811,35706,0.676109254,8.81E-07,27.20439148,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007030387
52570,35246,0.670458555,9.79E-07,27.20350647,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006971629
51869,35384,0.682180226,1.08E-06,27.20222473,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007093515
53314,36085,0.676839232,1.10E-06,27.20252991,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007037977
54553,36187,0.663336694,1.18E-06,27.20335388,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006897574
51890,36039,0.69452703,1.49E-06,27.20039368,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.0072219
53150,35352,0.665136516,2.00E-06,27.20033264,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.006916289
54318,36912,0.679553866,2.72E-06,27.19880676,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007066205
52304,35646,0.681515872,3.68E-06,27.19953918,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007086606
53935,36379,0.674497187,4.99E-06,27.20039368,4689478.088,2.09E-07,51991.5,5000000,0.007454132,0.005898617,207,0.007013624
51264,32195,0.628023684,0,27.20228577,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006196082
52141,33075,0.634337783,1.96E-08,27.20307922,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006258377
51561,33742,0.654409468,3.92E-08,27.20307922,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006456404
51672,34859,0.674620807,5.88E-08,27.20097351,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006655809
51625,36403,0.705142975,7.83E-08,27.19987488,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006956941
51136,36778,0.719219506,9.79E-08,27.20075989,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.00709582
51074,36730,0.719152749,1.18E-07,27.2006073,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.007095161
51751,36285,0.701146007,1.37E-07,27.20246887,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006917507
51225,33573,0.65540278,1.76E-07,27.20036316,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006466204
50941,32897,0.645786405,1.96E-07,27.20228577,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006371329
51325,32098,0.625387371,2.15E-07,27.20265198,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006170072
51766,32339,0.624715209,2.35E-07,27.20152283,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.00616344
51352,34131,0.664648056,2.94E-07,27.20133972,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006557418
51539,35370,0.686276555,3.13E-07,27.19895935,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006770804
51516,36667,0.711759567,3.92E-07,27.19798279,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.00702222
51433,35817,0.696381807,4.11E-07,27.19511414,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006870503
51582,34323,0.665406644,4.31E-07,27.19737244,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006564902
50765,31766,0.625746191,4.90E-07,27.19804382,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006173612
50840,35378,0.695869505,5.88E-07,27.19804382,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006865449
51428,34436,0.669596434,6.85E-07,27.20109558,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006606238
52749,33689,0.638666272,7.83E-07,27.20133972,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.006301081
51310,33739,0.657552242,8.03E-07,27.19892883,3901551.283,2.09E-07,49330,5000000,0.007010017,0.005545577,62,0.00648741
